year,urim,status_code,date,time,mimetype,redirects_to,redirect_type
2020,https://arquivo.pt/wayback/20201016234423/https://instagram.com/jlo/,301,10/16/2020,23:44:23,,https://arquivo.pt/wayback/20201012233449/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201018001940/https://instagram.com/jlo,301,10/18/2020,0:19:40,,https://arquivo.pt/wayback/20201012233449/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201018001944/https://instagram.com/jlo/,301,10/18/2020,0:19:44,,https://arquivo.pt/wayback/20201012233449/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201019001904/https://instagram.com/jlo,301,10/19/2020,0:19:04,,https://arquivo.pt/wayback/20201012233449/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201019001908/https://instagram.com/jlo/,301,10/19/2020,0:19:08,,https://arquivo.pt/wayback/20201012233449/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201020005041/https://instagram.com/jlo,301,10/20/2020,0:50:41,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201020005044/https://instagram.com/jlo/,301,10/20/2020,0:50:44,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201021004438/https://instagram.com/jlo,301,10/21/2020,0:44:38,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201021004442/https://instagram.com/jlo/,301,10/21/2020,0:44:42,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201022010142/https://instagram.com/jlo,301,10/22/2020,1:01:42,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201022010145/https://instagram.com/jlo/,301,10/22/2020,1:01:45,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201023002805/https://instagram.com/jlo,301,10/23/2020,0:28:05,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201023002809/https://instagram.com/jlo/,301,10/23/2020,0:28:09,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201024004747/https://instagram.com/jlo,301,10/24/2020,0:47:47,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201024004750/https://instagram.com/jlo/,301,10/24/2020,0:47:50,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201024235035/https://instagram.com/jlo,301,10/24/2020,23:50:35,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201024235039/https://instagram.com/jlo/,301,10/24/2020,23:50:39,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201026003833/https://instagram.com/jlo,301,10/26/2020,0:38:33,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201026003837/https://instagram.com/jlo/,301,10/26/2020,0:38:37,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,200,10/26/2020,0:39:03,,,
2020,https://arquivo.pt/wayback/20201027014126/https://instagram.com/jlo,301,10/27/2020,1:41:26,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201027014130/https://instagram.com/jlo/,301,10/27/2020,1:41:30,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201028020237/https://instagram.com/jlo,301,10/28/2020,2:02:37,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201028020240/https://instagram.com/jlo/,301,10/28/2020,2:02:40,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201029010144/https://instagram.com/jlo,301,10/29/2020,1:01:44,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201029010148/https://instagram.com/jlo/,301,10/29/2020,1:01:48,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201030011615/https://instagram.com/jlo,301,10/30/2020,1:16:15,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201030011618/https://instagram.com/jlo/,301,10/30/2020,1:16:18,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201031012348/https://instagram.com/jlo,301,10/31/2020,1:23:48,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201031012351/https://instagram.com/jlo/,301,10/31/2020,1:23:51,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201101013457/https://instagram.com/jlo,301,11/1/2020,1:34:57,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201101013501/https://instagram.com/jlo/,301,11/1/2020,1:35:01,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201102023901/https://instagram.com/jlo,301,11/2/2020,2:39:01,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201102023904/https://instagram.com/jlo/,301,11/2/2020,2:39:04,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201103020449/https://instagram.com/jlo,301,11/3/2020,2:04:49,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201103020452/https://instagram.com/jlo/,301,11/3/2020,2:04:52,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201104024501/https://instagram.com/jlo,301,11/4/2020,2:45:01,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201104024505/https://instagram.com/jlo/,301,11/4/2020,2:45:05,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201105022209/https://instagram.com/jlo,301,11/5/2020,2:22:09,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201105022213/https://instagram.com/jlo/,301,11/5/2020,2:22:13,,https://arquivo.pt/wayback/20201026003903/https://www.instagram.com/jlo/,2xx
2020,https://arquivo.pt/wayback/20201106015334/https://instagram.com/jlo,301,11/6/2020,1:53:34,,,login
2020,https://arquivo.pt/wayback/20201106015338/https://instagram.com/jlo/,301,11/6/2020,1:53:38,,,login
2020,https://arquivo.pt/wayback/20201107013650/https://instagram.com/jlo,301,11/7/2020,1:36:50,,,login
2020,https://arquivo.pt/wayback/20201107013653/https://instagram.com/jlo/,301,11/7/2020,1:36:53,,,login
2020,https://arquivo.pt/wayback/20201108024626/https://instagram.com/jlo,301,11/8/2020,2:46:26,,,login
2020,https://arquivo.pt/wayback/20201108024629/https://instagram.com/jlo/,301,11/8/2020,2:46:29,,,login
2020,https://arquivo.pt/wayback/20201109025527/https://instagram.com/jlo,301,11/9/2020,2:55:27,,,login
2020,https://arquivo.pt/wayback/20201109025530/https://instagram.com/jlo/,301,11/9/2020,2:55:30,,,login
2020,https://arquivo.pt/wayback/20201110031406/https://instagram.com/jlo,301,11/10/2020,3:14:06,,,login
2020,https://arquivo.pt/wayback/20201110031409/https://instagram.com/jlo/,301,11/10/2020,3:14:09,,,login
2020,https://arquivo.pt/wayback/20201111024435/https://instagram.com/jlo,301,11/11/2020,2:44:35,,,login
2020,https://arquivo.pt/wayback/20201111024439/https://instagram.com/jlo/,301,11/11/2020,2:44:39,,,login
2020,https://arquivo.pt/wayback/20201112032942/https://instagram.com/jlo,301,11/12/2020,3:29:42,,,login
2020,https://arquivo.pt/wayback/20201112032945/https://instagram.com/jlo/,301,11/12/2020,3:29:45,,,login
2020,https://arquivo.pt/wayback/20201113023501/https://instagram.com/jlo,301,11/13/2020,2:35:01,,,login
2020,https://arquivo.pt/wayback/20201113023504/https://instagram.com/jlo/,301,11/13/2020,2:35:04,,,login
2020,https://arquivo.pt/wayback/20201114023403/https://instagram.com/jlo,301,11/14/2020,2:34:03,,,login
2020,https://arquivo.pt/wayback/20201114023407/https://instagram.com/jlo/,301,11/14/2020,2:34:07,,,login
2020,https://arquivo.pt/wayback/20201115025135/https://instagram.com/jlo,301,11/15/2020,2:51:35,,,login
2020,https://arquivo.pt/wayback/20201115025138/https://instagram.com/jlo/,301,11/15/2020,2:51:38,,,login
2020,https://arquivo.pt/wayback/20201116023550/https://instagram.com/jlo,301,11/16/2020,2:35:50,,,login
2020,https://arquivo.pt/wayback/20201116023553/https://instagram.com/jlo/,301,11/16/2020,2:35:53,,,login
2020,https://arquivo.pt/wayback/20201117024354/https://instagram.com/jlo,301,11/17/2020,2:43:54,,,login
2020,https://arquivo.pt/wayback/20201117024358/https://instagram.com/jlo/,302,11/17/2020,2:43:58,,,login
2020,https://arquivo.pt/wayback/20201118024311/https://instagram.com/jlo,301,11/18/2020,2:43:11,,,login
2020,https://arquivo.pt/wayback/20201118024315/https://instagram.com/jlo/,302,11/18/2020,2:43:15,,,login
2020,https://arquivo.pt/wayback/20201119024855/https://instagram.com/jlo,301,11/19/2020,2:48:55,,,login
2020,https://arquivo.pt/wayback/20201119024859/https://instagram.com/jlo/,302,11/19/2020,2:48:59,,,login
2020,https://arquivo.pt/wayback/20201120030346/https://instagram.com/jlo,301,11/20/2020,3:03:46,,,login
2020,https://arquivo.pt/wayback/20201120030350/https://instagram.com/jlo/,302,11/20/2020,3:03:50,,,login
2020,https://arquivo.pt/wayback/20201121022536/https://instagram.com/jlo,301,11/21/2020,2:25:36,,,login
2020,https://arquivo.pt/wayback/20201121022540/https://instagram.com/jlo/,302,11/21/2020,2:25:40,,,login
2020,https://arquivo.pt/wayback/20201122015144/https://instagram.com/jlo,301,11/22/2020,1:51:44,,,login
2020,https://arquivo.pt/wayback/20201122015147/https://instagram.com/jlo/,302,11/22/2020,1:51:47,,,login
2020,https://arquivo.pt/wayback/20201123014632/https://instagram.com/jlo,301,11/23/2020,1:46:32,,,login
2020,https://arquivo.pt/wayback/20201123014636/https://instagram.com/jlo/,302,11/23/2020,1:46:36,,,login
2020,https://arquivo.pt/wayback/20201124020400/https://instagram.com/jlo,301,11/24/2020,2:04:00,,,login
2020,https://arquivo.pt/wayback/20201124020403/https://instagram.com/jlo/,302,11/24/2020,2:04:03,,,login
2020,https://arquivo.pt/wayback/20201124183229/https://www.instagram.com/jlo/,302,11/24/2020,18:32:29,,,login
2020,https://arquivo.pt/wayback/20201125020158/https://instagram.com/jlo,301,11/25/2020,2:01:58,,,login
2020,https://arquivo.pt/wayback/20201126021708/https://instagram.com/jlo,301,11/26/2020,2:17:08,,,login
2020,https://arquivo.pt/wayback/20201126021711/https://instagram.com/jlo/,302,11/26/2020,2:17:11,,,login
2020,https://arquivo.pt/wayback/20201127023951/https://instagram.com/jlo,301,11/27/2020,2:39:51,,,login
2020,https://arquivo.pt/wayback/20201127023955/https://instagram.com/jlo/,302,11/27/2020,2:39:55,,,login
2020,https://arquivo.pt/wayback/20201128024959/https://instagram.com/jlo,301,11/28/2020,2:49:59,,,login
2020,https://arquivo.pt/wayback/20201128025003/https://instagram.com/jlo/,302,11/28/2020,2:50:03,,,login
2020,https://arquivo.pt/wayback/20201129015921/https://instagram.com/jlo,301,11/29/2020,1:59:21,,,login
2020,https://arquivo.pt/wayback/20201129015925/https://instagram.com/jlo/,302,11/29/2020,1:59:25,,,login
2020,https://arquivo.pt/wayback/20201130020652/https://instagram.com/jlo,301,11/30/2020,2:06:52,,,login
2020,https://arquivo.pt/wayback/20201130020656/https://instagram.com/jlo/,302,11/30/2020,2:06:56,,,login
2020,https://arquivo.pt/wayback/20201201020232/https://instagram.com/jlo,301,12/1/2020,2:02:32,,,login
2020,https://arquivo.pt/wayback/20201201020236/https://instagram.com/jlo/,302,12/1/2020,2:02:36,,,login
2020,https://arquivo.pt/wayback/20201202021153/https://instagram.com/jlo,301,12/2/2020,2:11:53,,,login
2020,https://arquivo.pt/wayback/20201202021157/https://instagram.com/jlo/,302,12/2/2020,2:11:57,,,login
2020,https://arquivo.pt/wayback/20201203023504/https://instagram.com/jlo,301,12/3/2020,2:35:04,,,login
2020,https://arquivo.pt/wayback/20201203023508/https://instagram.com/jlo/,302,12/3/2020,2:35:08,,,login
2020,https://arquivo.pt/wayback/20201204012937/https://instagram.com/jlo,301,12/4/2020,1:29:37,,,login
2020,https://arquivo.pt/wayback/20201204012941/https://instagram.com/jlo/,302,12/4/2020,1:29:41,,,login
2020,https://arquivo.pt/wayback/20201205020451/https://instagram.com/jlo,301,12/5/2020,2:04:51,,,login
2020,https://arquivo.pt/wayback/20201205020454/https://instagram.com/jlo/,302,12/5/2020,2:04:54,,,login
2020,https://arquivo.pt/wayback/20201206021254/https://instagram.com/jlo,301,12/6/2020,2:12:54,,,login
2020,https://arquivo.pt/wayback/20201206021257/https://instagram.com/jlo/,302,12/6/2020,2:12:57,,,login
2020,https://arquivo.pt/wayback/20201207014318/https://instagram.com/jlo,301,12/7/2020,1:43:18,,,login
2020,https://arquivo.pt/wayback/20201207014322/https://instagram.com/jlo/,302,12/7/2020,1:43:22,,,login
2020,https://arquivo.pt/wayback/20201208014640/https://instagram.com/jlo,301,12/8/2020,1:46:40,,,login
2020,https://arquivo.pt/wayback/20201208014643/https://instagram.com/jlo/,302,12/8/2020,1:46:43,,,login
2020,https://arquivo.pt/wayback/20201209004354/https://instagram.com/jlo,301,12/9/2020,0:43:54,,,login
2020,https://arquivo.pt/wayback/20201209004357/https://instagram.com/jlo/,302,12/9/2020,0:43:57,,,login
2020,https://arquivo.pt/wayback/20201210005336/https://instagram.com/jlo,301,12/10/2020,0:53:36,,,login
2020,https://arquivo.pt/wayback/20201210005339/https://instagram.com/jlo/,302,12/10/2020,0:53:39,,,login
2020,https://arquivo.pt/wayback/20201211004524/https://instagram.com/jlo,301,12/11/2020,0:45:24,,,login
2020,https://arquivo.pt/wayback/20201211004528/https://instagram.com/jlo/,302,12/11/2020,0:45:28,,,login
2020,https://arquivo.pt/wayback/20201212004118/https://instagram.com/jlo,301,12/12/2020,0:41:18,,,login
2020,https://arquivo.pt/wayback/20201212004122/https://instagram.com/jlo/,302,12/12/2020,0:41:22,,,login
2020,https://arquivo.pt/wayback/20201213003211/https://instagram.com/jlo,301,12/13/2020,0:32:11,,,login
2020,https://arquivo.pt/wayback/20201213003214/https://instagram.com/jlo/,302,12/13/2020,0:32:14,,,login
2020,https://arquivo.pt/wayback/20201214005450/https://instagram.com/jlo,301,12/14/2020,0:54:50,,,login
2020,https://arquivo.pt/wayback/20201214005454/https://instagram.com/jlo/,302,12/14/2020,0:54:54,,,login
2020,https://arquivo.pt/wayback/20201215023113/https://instagram.com/jlo,301,12/15/2020,2:31:13,,,login
2020,https://arquivo.pt/wayback/20201215023116/https://instagram.com/jlo/,302,12/15/2020,2:31:16,,,login
2020,https://arquivo.pt/wayback/20201216010311/https://instagram.com/jlo,301,12/16/2020,1:03:11,,,login
2020,https://arquivo.pt/wayback/20201216010315/https://instagram.com/jlo/,302,12/16/2020,1:03:15,,,login
2020,https://arquivo.pt/wayback/20201217005141/https://instagram.com/jlo,301,12/17/2020,0:51:41,,,login
2020,https://arquivo.pt/wayback/20201217005145/https://instagram.com/jlo/,302,12/17/2020,0:51:45,,,login
2020,https://arquivo.pt/wayback/20201218015042/https://instagram.com/jlo,301,12/18/2020,1:50:42,,,login
2020,https://arquivo.pt/wayback/20201218015046/https://instagram.com/jlo/,302,12/18/2020,1:50:46,,,login
2020,https://arquivo.pt/wayback/20201219014815/https://instagram.com/jlo,301,12/19/2020,1:48:15,,,login
2020,https://arquivo.pt/wayback/20201219014818/https://instagram.com/jlo/,302,12/19/2020,1:48:18,,,login
2020,https://arquivo.pt/wayback/20201220011453/https://instagram.com/jlo,301,12/20/2020,1:14:53,,,login
2020,https://arquivo.pt/wayback/20201220011456/https://instagram.com/jlo/,302,12/20/2020,1:14:56,,,login
2020,https://arquivo.pt/wayback/20201221005106/https://instagram.com/jlo,301,12/21/2020,0:51:06,,,login
2020,https://arquivo.pt/wayback/20201221005110/https://instagram.com/jlo/,302,12/21/2020,0:51:10,,,login
2020,https://arquivo.pt/wayback/20201222005223/https://instagram.com/jlo,301,12/22/2020,0:52:23,,,login
2020,https://arquivo.pt/wayback/20201222005227/https://instagram.com/jlo/,302,12/22/2020,0:52:27,,,login
2020,https://arquivo.pt/wayback/20201223012138/https://instagram.com/jlo,301,12/23/2020,1:21:38,,,login
2020,https://arquivo.pt/wayback/20201223012142/https://instagram.com/jlo/,302,12/23/2020,1:21:42,,,login
2020,https://arquivo.pt/wayback/20201224003449/https://instagram.com/jlo,301,12/24/2020,0:34:49,,,login
2020,https://arquivo.pt/wayback/20201224003453/https://instagram.com/jlo/,302,12/24/2020,0:34:53,,,login
2020,https://arquivo.pt/wayback/20201225005851/https://instagram.com/jlo,301,12/25/2020,0:58:51,,,login
2020,https://arquivo.pt/wayback/20201225005855/https://instagram.com/jlo/,302,12/25/2020,0:58:55,,,login
2020,https://arquivo.pt/wayback/20201226004343/https://instagram.com/jlo,301,12/26/2020,0:43:43,,,login
2020,https://arquivo.pt/wayback/20201226004346/https://instagram.com/jlo/,302,12/26/2020,0:43:46,,,login
2020,https://arquivo.pt/wayback/20201227011508/https://instagram.com/jlo,301,12/27/2020,1:15:08,,,login
2020,https://arquivo.pt/wayback/20201227011512/https://instagram.com/jlo/,302,12/27/2020,1:15:12,,,login
2020,https://arquivo.pt/wayback/20201228224303/https://instagram.com/jlo,301,12/28/2020,22:43:03,,,login
2020,https://arquivo.pt/wayback/20201228224306/https://instagram.com/jlo/,302,12/28/2020,22:43:06,,,login
2020,https://arquivo.pt/wayback/20201229235855/https://instagram.com/jlo,301,12/29/2020,23:58:55,,,login
2020,https://arquivo.pt/wayback/20201229235859/https://instagram.com/jlo/,302,12/29/2020,23:58:59,,,login
2021,https://arquivo.pt/wayback/20210111184854/https://www.instagram.com/jlo/,302,1/11/2021,18:48:54,,,login
2021,https://arquivo.pt/wayback/20210830175630/https://www.instagram.com/jlo/,302,8/30/2021,17:56:30,,,login
2021,https://arquivo.pt/wayback/20210831194126/https://www.instagram.com/jlo/,302,8/31/2021,19:41:26,,,login
2022,https://arquivo.pt/wayback/20220121132246/https://instagram.com/jlo,301,1/21/2022,13:22:46,,,login
2022,https://arquivo.pt/wayback/20220424182901/https://instagram.com/jlo,301,4/24/2022,18:29:01,,,login
2022,https://arquivo.pt/wayback/20220508013138/https://instagram.com/jlo,301,5/8/2022,1:31:38,,,login
2022,https://arquivo.pt/wayback/20220508013141/https://instagram.com/jlo/,302,5/8/2022,1:31:41,,,login
2023,https://arquivo.pt/wayback/20230218080030/http://instagram.com/jlo,301,2/18/2023,8:00:30,text/plain,,login
2023,https://arquivo.pt/wayback/20230219135649/https://instagram.com/jlo,301,2/19/2023,13:56:49,,,login
2023,https://arquivo.pt/wayback/20230219221355/https://instagram.com/jlo/,302,2/19/2023,22:13:55,,,login
2018,https://arquivo.pt/wayback/20180423060851/http://www.instagram.com//kourtneykardash//,301,4/23/2018,6:08:51,text/plain,https://arquivo.pt/wayback/20181124062427/https://www.instagram.com/kourtneykardash/,2xx
2018,https://arquivo.pt/wayback/20181124062427/https://www.instagram.com/kourtneykardash/,200,11/24/2018,6:24:27,,,
2020,https://arquivo.pt/wayback/20200529214503/https://instagram.com/kourtneykardash,301,5/29/2020,21:45:03,,,login
2020,https://arquivo.pt/wayback/20200529214508/https://instagram.com/kourtneykardash/,302,5/29/2020,21:45:08,,,login
2020,https://arquivo.pt/wayback/20200702000928/https://instagram.com/kourtneykardash,301,7/2/2020,0:09:28,,,login
2020,https://arquivo.pt/wayback/20200702000931/https://instagram.com/kourtneykardash/,302,7/2/2020,0:09:31,,,login
2021,https://arquivo.pt/wayback/20210111185038/https://www.instagram.com/kourtneykardash/,302,1/11/2021,18:50:38,,,login
2021,https://arquivo.pt/wayback/20210114211611/https://www.instagram.com/kourtneykardash/,302,1/14/2021,21:16:11,,,login
2022,https://arquivo.pt/wayback/20220327002441/https://www.instagram.com/kourtneykardash/,302,3/27/2022,0:24:41,,,login
2022,https://arquivo.pt/wayback/20220514082115/http://instagram.com/kourtneykardash,301,5/14/2022,8:21:15,text/plain,,login
2023,https://arquivo.pt/wayback/20230218081932/http://instagram.com/kourtneykardash,301,2/18/2023,8:19:32,text/plain,,login
2023,https://arquivo.pt/wayback/20230219141805/https://instagram.com/kourtneykardash,301,2/19/2023,14:18:05,,,login
2023,https://arquivo.pt/wayback/20230219223125/https://instagram.com/kourtneykardash/,302,2/19/2023,22:31:25,,,login
2018,https://arquivo.pt/wayback/20180410044251/http://instagram.com/nickiminaj,301,4/10/2018,4:42:51,text/plain,https://arquivo.pt/wayback/20190426024715/https://www.instagram.com/nickiminaj/,2xx
2019,https://arquivo.pt/wayback/20190325061957/http://www.instagram.com/nickiminaj,301,3/25/2019,6:19:57,text/plain,https://arquivo.pt/wayback/20190426024715/https://www.instagram.com/nickiminaj/,2xx
2019,https://arquivo.pt/wayback/20190325084916/https://www.instagram.com/nickiminaj,301,3/25/2019,8:49:16,,https://arquivo.pt/wayback/20190426024715/https://www.instagram.com/nickiminaj/,2xx
2019,https://arquivo.pt/wayback/20190426024715/https://www.instagram.com/nickiminaj/,200,4/26/2019,2:47:15,,,
2020,https://arquivo.pt/wayback/20200318004311/https://www.instagram.com/nickiminaj,301,3/18/2020,0:43:11,,,login
2020,https://arquivo.pt/wayback/20200318004314/https://www.instagram.com/nickiminaj/,302,3/18/2020,0:43:14,,,login
2020,https://arquivo.pt/wayback/20201124222337/https://www.instagram.com/nickiminaj/,302,11/24/2020,22:23:37,,,login
2021,https://arquivo.pt/wayback/20210111175432/https://www.instagram.com/nickiminaj/,302,1/11/2021,17:54:32,,,login
2022,https://arquivo.pt/wayback/20220209232300/https://www.instagram.com/nickiminaj/,302,2/9/2022,23:23:00,,,login
2023,https://arquivo.pt/wayback/20230218092639/http://instagram.com/nickiminaj,301,2/18/2023,9:26:39,text/plain,,login
2023,https://arquivo.pt/wayback/20230218092642/http://instagram.com/nickiminaj/,301,2/18/2023,9:26:42,text/plain,,login
2023,https://arquivo.pt/wayback/20230219152916/https://instagram.com/nickiminaj,301,2/19/2023,15:29:16,,,login
2023,https://arquivo.pt/wayback/20230219152920/https://instagram.com/nickiminaj/,302,2/19/2023,15:29:20,,,login
2023,https://arquivo.pt/wayback/20230219233320/https://instagram.com/nickiminaj/,302,2/19/2023,23:33:20,,,login
2023,https://arquivo.pt/wayback/20230330221726/http://instagram.com/nickiminaj,301,3/30/2023,22:17:26,text/plain,,login
2023,https://arquivo.pt/wayback/20230330221824/https://instagram.com/nickiminaj,301,3/30/2023,22:18:24,,,login
2023,https://arquivo.pt/wayback/20230330221851/https://instagram.com/nickiminaj/,302,3/30/2023,22:18:51,,,login
2018,https://arquivo.pt/wayback/20180419190303/http://instagram.com/mileycyrus,301,4/19/2018,19:03:03,text/plain,https://arquivo.pt/wayback/20180716194807/https://www.instagram.com/mileycyrus/,2xx
2018,https://arquivo.pt/wayback/20180716194807/https://www.instagram.com/mileycyrus/,200,7/16/2018,19:48:07,,,
2019,https://arquivo.pt/wayback/20190320032711/http://instagram.com/mileycyrus,301,3/20/2019,3:27:11,text/plain,https://arquivo.pt/wayback/20190403141156/https://www.instagram.com/mileycyrus/,2xx
2019,https://arquivo.pt/wayback/20190320032716/https://instagram.com/mileycyrus,301,3/20/2019,3:27:16,,https://arquivo.pt/wayback/20190403141156/https://www.instagram.com/mileycyrus/,2xx
2019,https://arquivo.pt/wayback/20190325085552/http://instagram.com/mileycyrus,301,3/25/2019,8:55:52,text/plain,https://arquivo.pt/wayback/20190403141156/https://www.instagram.com/mileycyrus/,2xx
2019,https://arquivo.pt/wayback/20190325085555/https://instagram.com/mileycyrus,301,3/25/2019,8:55:55,,https://arquivo.pt/wayback/20190403141156/https://www.instagram.com/mileycyrus/,2xx
2019,https://arquivo.pt/wayback/20190325090505/https://www.instagram.com/mileycyrus,301,3/25/2019,9:05:05,,https://arquivo.pt/wayback/20190403141156/https://www.instagram.com/mileycyrus/,2xx
2019,https://arquivo.pt/wayback/20190403141156/https://www.instagram.com/mileycyrus/,200,4/3/2019,14:11:56,,,
2019,https://arquivo.pt/wayback/20190426025331/https://www.instagram.com/mileycyrus,301,4/26/2019,2:53:31,,https://arquivo.pt/wayback/20190403141156/https://www.instagram.com/mileycyrus/,2xx
2019,https://arquivo.pt/wayback/20190923014912/http://instagram.com/mileycyrus,301,9/23/2019,1:49:12,text/plain,,login
2019,https://arquivo.pt/wayback/20190923014925/https://instagram.com/mileycyrus,301,9/23/2019,1:49:25,,,login
2019,https://arquivo.pt/wayback/20191002232657/https://www.instagram.com/MileyCyrus/,302,10/2/2019,23:26:57,,,login
2019,https://arquivo.pt/wayback/20191002234133/https://www.instagram.com/mileycyrus,301,10/2/2019,23:41:33,,,login
2019,https://arquivo.pt/wayback/20191018004335/https://www.instagram.com/mileycyrus/,302,10/18/2019,0:43:35,,,login
2020,https://arquivo.pt/wayback/20200111231756/http://instagram.com/mileycyrus/,301,1/11/2020,23:17:56,text/plain,,
2020,https://arquivo.pt/wayback/20200810222450/https://www.instagram.com/mileycyrus/,302,8/10/2020,22:24:50,,,login
2020,https://arquivo.pt/wayback/20201006231714/https://www.instagram.com/mileycyrus/,200,10/6/2020,23:17:14,,,
2020,https://arquivo.pt/wayback/20201007224914/https://www.instagram.com/mileycyrus/,200,10/7/2020,22:49:14,,,
2020,https://arquivo.pt/wayback/20201008225224/https://www.instagram.com/mileycyrus/,200,10/8/2020,22:52:24,,,
2020,https://arquivo.pt/wayback/20201010202320/https://www.instagram.com/mileycyrus/,200,10/10/2020,20:23:20,,,
2020,https://arquivo.pt/wayback/20201017212302/https://www.instagram.com/mileycyrus/,200,10/17/2020,21:23:02,,,
2020,https://arquivo.pt/wayback/20201018211114/https://www.instagram.com/mileycyrus/,200,10/18/2020,21:11:14,,,
2020,https://arquivo.pt/wayback/20201019210401/https://www.instagram.com/mileycyrus/,200,10/19/2020,21:04:01,,,
2020,https://arquivo.pt/wayback/20201020203948/https://www.instagram.com/mileycyrus/,200,10/20/2020,20:39:48,,,
2020,https://arquivo.pt/wayback/20201021210653/https://www.instagram.com/mileycyrus/,200,10/21/2020,21:06:53,,,
2020,https://arquivo.pt/wayback/20201022210752/https://www.instagram.com/mileycyrus/,200,10/22/2020,21:07:52,,,
2020,https://arquivo.pt/wayback/20201023211153/https://www.instagram.com/mileycyrus/,200,10/23/2020,21:11:53,,,
2020,https://arquivo.pt/wayback/20201024204226/https://www.instagram.com/mileycyrus/,200,10/24/2020,20:42:26,,,
